"Data Source","World Development Indicators",

"Last Updated Date","2017-01-03",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Rwanda","RWA","Commercial service exports (current US$)","TX.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","","4009798.89483239","4033977.42166306","5743792.87424725","10127959.9035952","19555242.0154679","22556139.5077873","22609077.3283381","17805494.1302683","21380207.3094386","26045815.3805232","33645041.142431","35199812.7411912","32806726.1944161","33138288.9773192","30846757.5102952","27771508.6153719","19912111.4602845","21228946.5533556","","10626195.553328","12825942.0862891","34366705.0187337","31875870.8695104","36154206.9950669","40758977.3656063","45110575.1727944","33250000","48470000","64940000","82064107.3078432","170823044.256801","202779340.078068","350746773.788219","264819133.829689","259195133.060107","368010727.346701","359049107.823463","392803763.944749","325296634.001476","469433835.037565","",
"Rwanda","RWA","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","36.5038560411311","20.9302325581395","24.5136186770427","22.6651480637816","5.88235294117652","12.6144455747713","29.6102661596958","12.9748684979545","10.079328044797","7.0155479711793","10.2477095351205","11.7626027887022","8.21371610845279","9.26204819277093","10.0309837335399","35.3279631760645","15.4855643044623","16.0352710646638","","17.5879396984927","16.9383596535912","24.05894509145","12.2200000000001","11.8552480759784","8.36867049139437","9.18147684605776","0","0","0","-9.9475983006414E-14","2.05347296987293","0.599498282201282","1.76931596227654","5.41537093196396","10.4782341995459","17.314249787779","4.63608236231447","6.80615213612246","4.8789449647922","10.2649644142842","",
"Rwanda","RWA","Export value index (2000 = 100)","TX.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","229.9146521718","222.3830639394","196.4049015401","226.3596052067","275.8270156868","250.7738520956","360.4653602251","215.782196157","206.7210222667","181.5417918276","207.8863300434","177.2570447718","125.521193916","124.6488342154","54.6229914652","97.8964666904","114.0532402035","163.9297526664","113.3057113693","114.1366343844","100","162.2601709769","122.6385013198","118.8650089715","185.2011177084","235.1263082226","277.9177114524","333.5201212046","505.0253484349","443.3853509254","560.8919026514","875.8275740406","1114.6896396881","1326.3825604278","1364.3061585282","1289.9155303738","",
"Rwanda","RWA","Merchandise exports to low- and middle-income economies within region (% of total merchandise exports)","TX.VAL.MRCH.WR.ZS","","","","","5.17241379310345","2.85714285714286","3.38983050847458","7.85714285714286","12.2448979591837","16.1971830985916","13.7651821862348","14.7982062780269","13.9896373056995","5.00937178789528","7.01272839805172","1.29432960364119","2.26667324388319","4.08584175504489","80.1461526192927","85.2392124859737","78.5573055157837","2.32545334410102","4.46809136071019","0.719011359380851","2.41504684659488","3.01677010025101","2.63060670784506","0.299158673760563","1.25128998968008","2.83836145792862","1.97497497497498","1.37429617886623","0.310908541905255","0.806933322626461","1.41123624841103","2.54696759346437","0.600112048687287","4.58843384495705","2.54145675631972","4.7980436309658","7.30888776258175","8.46331433314777","3.18863448900757","2.07442150959565","1.17065229232187","3.02752558325621","4.50371018365064","4.18035607711305","56.9534405825214","33.1135793915041","36.3058728286324","27.5482209818469","32.8177851244905","30.4685556627237","30.2138599384649","","",
"Rwanda","RWA","Merchandise exports by the reporting economy (current US$)","TX.VAL.MRCH.WL.CD","","","","","5800000","7000000","11800000","14000000","14700000","14200000","24700000","22300000","19300000","33078000","37161000","42184000","81088000","92123000","68969000","117636000","73335000","108968000","102057000","120165000","143020000","129874000","173230000","108638000","108528000","95231000","99900000","91465000","196619331.1369","100048425.3441","60557550.85962","63113592.89195","168518420.1369","117715283.19","108232693.0343","78570754.73843","98906958.59919","129747528.2778","145465835.6198","150901672.5785","385966287.2982","171616652.1643","201859165.0367","245275387.0216","398092515.6811","224019745.0122","265006829.7358","395985964.1161","381755321.3276","429439797.7784","440280932.0571","","",
"Rwanda","RWA","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","","","","","37.9310344827586","40","92.3728813559322","88.5714285714286","79.5918367346939","29.5774647887324","19.838056680162","22.8699551569507","25.3886010362694","15.424148981196","14.7708619251366","16.6721979897591","11.351864640884","12.9012298774465","11.2876799721614","10.4865857390595","15.1646553487421","21.889912634902","22.237573120903","27.032829858944","19.0749545518109","13.1242588970849","6.51157420770075","13.6701706585173","17.1927981719003","36.9144501265344","38.4434434434434","32.5676488274203","20.7599978988017","42.9882993597777","44.4052414276548","35.1295018840845","65.0961860806637","31.3096453758385","33.4380555222014","51.7897298385352","34.0128735905924","28.6246478594881","27.708754487956","33.8070190301327","17.3590501807945","44.6069601281691","46.8711837324792","47.8707053713384","0.691563484086042","1.07515604963252","1.15426215278661","0.865166615222617","0.935612844315755","0.875885992495027","0.89530209193542","","",
"Rwanda","RWA","Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)","TX.VAL.MRCH.R6.ZS","","","","","5.17241379310345","2.85714285714286","3.38983050847458","7.85714285714286","12.2448979591837","16.1971830985916","13.7651821862348","14.7982062780269","13.9896373056995","5.00937178789528","7.01272839805172","1.29432960364119","2.26667324388319","4.08584175504489","80.1461526192927","85.2392124859737","78.5573055157837","2.32545334410102","4.46809136071019","0.719011359380851","2.41504684659488","3.01677010025101","2.63060670784506","0.299158673760563","1.25128998968008","2.83836145792862","1.97497497497498","1.37429617886623","0.310908541905255","0.806933322626461","1.41123624841103","2.54696759346437","0.600112048687287","4.58843384495705","2.54145675631972","4.7980436309658","7.30888776258175","8.46331433314777","3.18863448900757","2.07442150959565","1.17065229232187","3.02752558325621","4.50371018365064","4.18035607711305","56.9534405825214","33.1135793915041","36.3058728286324","27.5482209818469","32.8177851244905","30.4685556627237","30.2138599384649","","",
"Rwanda","RWA","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","TX.VAL.MRCH.R5.ZS","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00108550524841788","0","0","0","0.188128624917407","0.222424723438863","3.54762201972288","5.12515732065445","1.11723670634615","1.25209259366161","1.57035291518621","4.68358395989975","8.27461645892619","7.75075075075075","9.035150057399","5.07131962681399","8.24109832600801","10.3881725809882","2.87973904118176","2.38530091981786","6.05092348908446","5.36866216774496","9.08097247137322","7.33513354240013","1.74240353452638","1.27106918457101","0.702129279323149","1.37486650566042","3.61254831791007","4.23683591874468","4.09420072729746","3.30010929873247","6.23689852172142","6.70528562667059","5.01302856804538","5.43724357887276","5.07740679282164","5.26448274312365","","",
"Rwanda","RWA","Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","TX.VAL.MRCH.R4.ZS","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.0147987371744278","0.0043420209936715","0.00434978033609303","0","0","0.0945231627633801","8.34533642964226","5.90854242083801","0.0517410152426234","0.00461986232810262","0","0.0156482998582448","0.0377782692024178","0","0","0.370633575684688","0.000462360900041425","4.05462503697388","0","0","0.0163100916310344","0.00325802373232179","0.091930717161004","0","0.0133154308659612","0.00725207719483776","0.0658578702211505","0.0977165003750986","0.0569685485683675","3.12421131701364","0.113926438453755","0.0749662996582316","0.103678286755516","1.71002205917178","0.845303558817821","0.297941191772164","0.419759588270904","0.262026186132765","0.267640214223989","","",
"Rwanda","RWA","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00149627606162396","0.000339974840565402","0.00431880795124988","0.00410149240471826","0.0428578774751117","0.021917715684192","1.53730637446945","0.538270555915475","0.00596471398171712","0.572426671399507","3.24790792592288","0.436443820894694","0.185040768339102","0.00529884178576813","0.00456015764289246","","",
